"total cpu usage",,,,,,"dsk/total",,"net/total",,"memory usage",,,,"paging",,"swap",
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","used","buff","cach","free","in","out","used","free"
43.115,5.01834,37.2869,13.1772,0.0891875,1.31331,3.0602e+07,1.50089e+08,3.05719e+07,2.96369e+07,3.81404e+09,3.3689e+07,7.0233e+09,1.016e+10,0,0,6.83315e+06,2.14693e+10,
45.5639,5.46213,37.1397,10.4941,0.0933125,1.24697,4.17347e+07,1.2081e+08,2.83405e+07,3.10704e+07,3.87775e+09,3.38467e+07,7.07365e+09,1.00458e+10,0,0,6.83315e+06,2.14693e+10,
45.9971,5.36559,37.8099,9.61941,0.109344,1.09884,6.75215e+07,1.08431e+08,2.44452e+07,2.51283e+07,3.93498e+09,3.40012e+07,7.13671e+09,9.92539e+09,0,0,6.83315e+06,2.14693e+10,
45.3576,5.28006,38.3145,9.5625,0.09325,1.39219,5.0434e+07,1.0487e+08,2.71488e+07,2.82504e+07,4.03422e+09,3.41349e+07,7.19038e+09,9.77236e+09,0,0,6.83315e+06,2.14693e+10,
42.2226,4.89075,39.2448,12.3343,0.0975938,1.21003,5.69539e+07,1.17326e+08,2.99587e+07,2.51309e+07,4.02562e+09,3.42659e+07,7.24932e+09,9.72188e+09,0,0,6.83315e+06,2.14693e+10,
42.0037,5.64222,37.6573,13.285,0.101281,1.31063,6.04708e+07,1.35274e+08,2.87741e+07,2.37988e+07,4.09268e+09,3.44384e+07,7.34047e+09,9.56349e+09,0,0,6.83315e+06,2.14693e+10,
47.8498,5.59659,32.7052,12.2911,0.105188,1.45228,7.26574e+07,1.18935e+08,3.02011e+07,2.70519e+07,4.18702e+09,3.45841e+07,7.40391e+09,9.40557e+09,0,0,6.83315e+06,2.14693e+10,
51.4652,5.86066,31.7192,9.52122,0.105281,1.32881,6.24717e+07,1.14087e+08,3.1841e+07,3.21645e+07,4.29639e+09,3.47419e+07,7.46177e+09,9.23818e+09,0,0,6.83315e+06,2.14693e+10,
45.7124,4.90294,35.0555,13.0665,0.08575,1.17697,5.47551e+07,1.2013e+08,2.63626e+07,2.99077e+07,4.38986e+09,3.48996e+07,7.50458e+09,9.10175e+09,0,0,6.83315e+06,2.14693e+10,
45.9566,5.69353,34.1598,12.7382,0.0935625,1.35831,5.44986e+07,1.45289e+08,2.3783e+07,3.07231e+07,4.39226e+09,3.50637e+07,7.58912e+09,9.01464e+09,0,0,6.83315e+06,2.14693e+10,
44.2369,5.51887,35.9338,12.815,0.0974375,1.39803,7.63615e+07,1.24136e+08,3.05924e+07,2.95626e+07,4.42958e+09,3.52056e+07,7.67491e+09,8.89139e+09,0,0,6.83315e+06,2.14693e+10,
40.8631,5.06159,39.6358,13.0278,0.1015,1.31038,6.22748e+07,1.12164e+08,3.26794e+07,2.81976e+07,4.4737e+09,3.53709e+07,7.73238e+09,8.78963e+09,0,0,6.83315e+06,2.14693e+10,
45.2174,4.82781,35.3248,13.476,0.0663438,1.08778,6.8641e+07,1.00284e+08,2.527e+07,2.42057e+07,4.49116e+09,3.55489e+07,7.82927e+09,8.67511e+09,0,0,6.83315e+06,2.14693e+10,
46.5726,5.29109,33.8813,13.0109,0.082,1.16219,5.37784e+07,1.32352e+08,2.23081e+07,2.01641e+07,4.55166e+09,3.57647e+07,7.91088e+09,8.53278e+09,0,0,6.83315e+06,2.14693e+10,
43.6767,4.9595,35.8651,14.399,0.0742188,1.02563,6.55772e+07,1.44411e+08,2.16425e+07,2.25872e+07,4.63383e+09,3.59918e+07,8.00348e+09,8.35778e+09,0,0,6.83315e+06,2.14693e+10,
38.9699,4.85162,40.8724,14.2695,0.0702813,0.966344,6.37588e+07,1.44472e+08,1.94254e+07,1.80919e+07,4.65153e+09,3.619e+07,8.1017e+09,8.24167e+09,0,0,6.83315e+06,2.14693e+10,
40.6246,4.88203,40.6623,12.7969,0.0664062,0.968031,6.26488e+07,1.21202e+08,1.47601e+07,1.71868e+07,4.72129e+09,3.64192e+07,8.1672e+09,8.10617e+09,0,0,6.83315e+06,2.14693e+10,
37.2136,4.78287,40.7056,16.225,0.0702813,1.00269,6.78651e+07,1.32438e+08,1.70346e+07,1.7641e+07,4.81372e+09,3.66289e+07,8.25865e+09,7.92208e+09,0,0,6.83315e+06,2.14693e+10,
38.3403,5.27878,39.9462,15.2563,0.0585625,1.11991,6.49482e+07,1.39725e+08,2.16932e+07,1.92878e+07,4.84003e+09,3.68582e+07,8.36228e+09,7.79191e+09,0,0,6.83315e+06,2.14693e+10,
