"total cpu usage",,,,,,"dsk/total",,"net/total",,"memory usage",,,,"paging",,"swap",
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","used","buff","cach","free","in","out","used","free"
31.0246,7.39116,56.9672,3.54025,0.0117188,1.06522,4.58235e+07,1.90049e+07,1.80612e+06,2.51205e+06,3.03212e+09,1.818e+07,3.12266e+09,1.48581e+10,0,0,7.1977e+06,2.1469e+10,
31.6216,7.11784,54.9693,5.08162,0.0117188,1.19803,6.82088e+07,5.30284e+07,2.07867e+06,1.62885e+06,3.02928e+09,1.83071e+07,3.17423e+09,1.48093e+10,0,0,7.1977e+06,2.1469e+10,
31.6712,7.04003,55.5605,4.55759,0.0234375,1.14725,2.7878e+07,5.6233e+07,1.39e+06,2.07732e+06,3.02946e+09,1.84097e+07,3.20066e+09,1.47826e+10,0,0,7.1977e+06,2.1469e+10,
29.9132,7.26109,56.7367,4.91056,0,1.17828,3.59936e+07,5.86959e+07,3.65279e+06,1.30079e+06,3.02954e+09,1.85505e+07,3.24672e+09,1.47363e+10,0,0,7.1977e+06,2.1469e+10,
30.9095,7.48341,55.6724,4.75184,0.0117188,1.17103,6.16891e+07,3.64631e+07,1.10654e+06,3.34343e+06,3.03034e+09,1.86881e+07,3.30505e+09,1.4677e+10,0,0,7.1977e+06,2.1469e+10,
32.134,6.88506,55.7971,4.05184,0.00390625,1.12797,4.52605e+07,2.87324e+07,1.3554e+06,1.68911e+06,3.03093e+09,1.88008e+07,3.33453e+09,1.46468e+10,0,0,7.1977e+06,2.1469e+10,
30.6885,7.26163,55.7647,5.18088,0.00778125,1.09644,2.3978e+07,3.47794e+07,4.04479e+06,1.10692e+06,3.03213e+09,1.89716e+07,3.37303e+09,1.4607e+10,0,0,7.1977e+06,2.1469e+10,
30.9378,7.34891,56.3003,4.24222,0.0078125,1.16297,6.1431e+07,4.05809e+07,925151,3.4349e+06,3.03361e+09,1.91328e+07,3.43174e+09,1.45466e+10,0,0,7.1977e+06,2.1469e+10,
31.8892,7.03609,54.5819,5.34563,0.0273438,1.11994,5.28799e+07,7.59229e+07,2.18515e+06,1.2804e+06,3.03364e+09,1.9226e+07,3.47115e+09,1.45071e+10,0,0,7.1977e+06,2.1469e+10,
30.5399,6.99294,55.712,5.593,0.015625,1.14653,2.56148e+07,5.81832e+07,2.07856e+06,1.94276e+06,3.03306e+09,1.93386e+07,3.50049e+09,1.44782e+10,0,0,7.1977e+06,2.1469e+10,
30.644,7.31603,57.2911,3.66031,0.00390625,1.08466,4.61558e+07,1.7119e+07,2.49603e+06,2.53235e+06,3.03409e+09,1.94668e+07,3.55358e+09,1.4424e+10,0,0,7.1977e+06,2.1469e+10,
32.5757,7.14875,54.7102,4.45328,0.0351562,1.07706,5.65837e+07,3.5338e+07,227009,249063,3.03503e+09,1.96178e+07,3.60157e+09,1.43749e+10,0,0,7.1977e+06,2.1469e+10,
31.4447,6.77094,56.6289,4.02384,0,1.13166,3.51181e+07,4.25851e+07,517321,930934,3.0358e+09,1.97015e+07,3.63255e+09,1.4343e+10,0,0,7.1977e+06,2.1469e+10,
30.4109,7.27825,56.1076,5.07947,0.0195312,1.10431,3.74804e+07,5.90817e+07,3.10827e+06,2.90353e+06,3.03613e+09,1.98277e+07,3.67954e+09,1.42956e+10,0,0,7.1977e+06,2.1469e+10,
31.5778,7.17141,55.1707,4.90944,0.0078125,1.16269,5.6471e+07,4.61381e+07,1.66979e+06,1.42708e+06,3.03632e+09,1.99109e+07,3.72697e+09,1.42479e+10,0,0,7.1977e+06,2.1469e+10,
31.0352,7.05922,56.3933,4.38053,0.0078125,1.12384,3.75818e+07,3.4729e+07,207394,145240,3.03706e+09,1.99862e+07,3.76231e+09,1.42117e+10,0,0,7.1977e+06,2.1469e+10,
30.571,7.19247,56.8402,4.24503,0.0117188,1.1395,4.20664e+07,3.48803e+07,2.6274e+06,1.75631e+06,3.03782e+09,2.00966e+07,3.80659e+09,1.41666e+10,0,0,7.1977e+06,2.1469e+10,
