"total cpu usage",,,,,,"dsk/total",,"net/total",,"memory usage",,,,"paging",,"swap",
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","used","buff","cach","free","in","out","used","free"
97.5014,0.681,1.63066,0.0078125,0.0117188,0.167406,3.62872e+07,335872,2.28485e+06,1.66949e+06,7.34965e+09,5.6969e+06,1.83485e+09,1.18409e+10,0,0,6.83315e+06,2.14693e+10,
96.958,0.730156,2.10631,0.00390625,0.00390625,0.197937,3.94785e+07,321024,2.12275e+06,2.30603e+06,7.35056e+09,5.73696e+06,1.85377e+09,1.1821e+10,0,0,6.83315e+06,2.14693e+10,
96.3691,0.705344,2.70581,0.0149687,0.015625,0.189156,4.23529e+07,228608,1.66606e+06,2.24967e+06,7.35262e+09,5.77626e+06,1.87409e+09,1.17986e+10,0,0,6.83315e+06,2.14693e+10,
96.619,0.842375,2.31044,0,0.0234375,0.204719,4.59482e+07,57600,2.06487e+06,2.18658e+06,7.35616e+09,5.82208e+06,1.89584e+09,1.17733e+10,0,0,6.83315e+06,2.14693e+10,
97.393,0.734094,1.63044,0.00390625,0.0229687,0.21575,4.87758e+07,465152,2.05368e+06,2.39436e+06,7.35827e+09,5.87251e+06,1.91953e+09,1.17474e+10,0,0,6.83315e+06,2.14693e+10,
96.7044,0.694406,2.40228,0,0.0194687,0.179594,4.45597e+07,329728,1.91776e+06,2.16351e+06,7.36055e+09,5.91782e+06,1.94059e+09,1.1724e+10,0,0,6.83315e+06,2.14693e+10,
97.4686,0.765969,1.53253,0.00778125,0.00675,0.218469,4.92902e+07,260352,1.71574e+06,1.30518e+06,7.3614e+09,5.98336e+06,1.96437e+09,1.16993e+10,0,0,6.83315e+06,2.14693e+10,
97.3696,0.654906,1.81247,0.00390625,0.00390625,0.15525,4.32069e+07,300032,1.51865e+06,2.38774e+06,7.36379e+09,6.03648e+06,1.9848e+09,1.16765e+10,0,0,6.83315e+06,2.14693e+10,
97.1385,0.559031,2.07691,0.00390625,0.0234375,0.198281,3.81169e+07,56832,1.69286e+06,1.43844e+06,7.36392e+09,6.07718e+06,2.00283e+09,1.16583e+10,0,0,6.83315e+06,2.14693e+10,
96.8058,0.654344,2.31628,0,0.0153437,0.208437,4.42964e+07,482304,2.65709e+06,1.63436e+06,7.36362e+09,6.11661e+06,2.02406e+09,1.16373e+10,0,0,6.83315e+06,2.14693e+10,
97.2166,0.768437,1.82391,0,0.0117188,0.179437,4.65482e+07,456448,2.04056e+06,2.24066e+06,7.36462e+09,6.1577e+06,2.04615e+09,1.16141e+10,0,0,6.83315e+06,2.14693e+10,
96.8048,0.621813,2.32506,0.0078125,0.0078125,0.232875,4.49933e+07,340224,1.80072e+06,2.11962e+06,7.36678e+09,6.20518e+06,2.06787e+09,1.15902e+10,0,0,6.83315e+06,2.14693e+10,
97.0457,0.622281,2.12594,0.00390625,0.015625,0.18675,4.42588e+07,380416,1.73805e+06,2.46387e+06,7.37018e+09,6.26061e+06,2.08907e+09,1.15656e+10,0,0,6.83315e+06,2.14693e+10,
