"total cpu usage",,,,,,"dsk/total",,"net/total",,"memory usage",,,,"paging",,"swap",
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","used","buff","cach","free","in","out","used","free"
71.277,4.28797,18.2807,5.63162,0.065375,0.457625,1.28166e+08,391424,206882,193507,2.75797e+09,9.66362e+06,3.30476e+09,1.49587e+10,0,0,6.83315e+06,2.14693e+10,
69.8564,4.46791,19.5084,5.58703,0.0624688,0.517781,1.36767e+08,475648,192511,216397,2.79802e+09,9.76755e+06,3.37189e+09,1.48514e+10,0,0,6.83315e+06,2.14693e+10,
69.556,4.27438,21.2355,4.34981,0.0427812,0.5415,1.52729e+08,342272,218852,224091,2.79817e+09,9.86458e+06,3.44799e+09,1.47751e+10,0,0,6.83315e+06,2.14693e+10,
69.534,4.1535,19.7203,6.06413,0.0384687,0.489563,1.36622e+08,342528,251513,215052,2.83052e+09,9.9497e+06,3.51494e+09,1.46757e+10,0,0,6.83315e+06,2.14693e+10,
66.6934,4.26569,23.0815,5.39981,0.0653438,0.494375,1.24497e+08,582912,227181,275237,2.76908e+09,1.00269e+07,3.57635e+09,1.46756e+10,0,0,6.83315e+06,2.14693e+10,
65.0109,3.82222,23.8757,6.83128,0.0306562,0.429156,1.28719e+08,448768,194413,238732,2.91821e+09,1.01089e+07,3.64051e+09,1.44623e+10,0,0,6.83315e+06,2.14693e+10,
61.4643,4.15744,25.05,8.78831,0.0379063,0.502,1.43687e+08,300288,215316,234741,2.9847e+09,1.01943e+07,3.7113e+09,1.43249e+10,0,0,6.83315e+06,2.14693e+10,
62.7528,3.87669,25.4039,7.40938,0.0624062,0.495031,1.4623e+08,279808,239565,348640,2.90873e+09,1.02817e+07,3.78356e+09,1.43285e+10,0,0,6.83315e+06,2.14693e+10,
61.9612,3.98434,26.8555,6.63112,0.0389687,0.528969,1.4279e+08,352768,236382,421347,2.78608e+09,1.03684e+07,3.85267e+09,1.4382e+10,0,0,6.83315e+06,2.14693e+10,
63.3837,4.11059,26.2415,5.69434,0.0581563,0.511906,1.38208e+08,535296,230521,388603,2.76086e+09,1.04613e+07,3.92062e+09,1.43391e+10,0,0,6.83315e+06,2.14693e+10,
63.26,4.07681,26.9658,5.16216,0.0429062,0.492469,1.33109e+08,302592,244920,324500,2.6946e+09,1.0562e+07,3.98669e+09,1.43392e+10,0,0,6.83315e+06,2.14693e+10,
63.6397,3.87659,27.3014,4.67616,0.0273438,0.478813,1.18503e+08,215040,203894,390855,2.66557e+09,1.06641e+07,4.04357e+09,1.43113e+10,0,0,6.83315e+06,2.14693e+10,
66.2591,4.15659,25.1745,3.89613,0.0545312,0.459344,1.10181e+08,442880,207989,247138,2.63813e+09,1.07436e+07,4.0975e+09,1.42847e+10,0,0,6.83315e+06,2.14693e+10,
67.0288,3.99862,24.9604,3.54544,0.042625,0.424219,1.08126e+08,312064,241734,213343,2.62037e+09,1.08148e+07,4.15079e+09,1.42491e+10,0,0,6.83315e+06,2.14693e+10,
65.2828,3.88519,26.6638,3.679,0.0425,0.446781,1.13713e+08,602112,229927,261826,2.65454e+09,1.08895e+07,4.20663e+09,1.4159e+10,0,0,6.83315e+06,2.14693e+10,
64.335,3.85262,27.4585,3.881,0.03075,0.442094,1.24042e+08,386560,176657,293668,2.75773e+09,1.09661e+07,4.26845e+09,1.39939e+10,0,0,6.83315e+06,2.14693e+10,
63.1667,3.94781,27.5773,4.75844,0.0468125,0.503156,1.44265e+08,301056,207848,215693,2.81792e+09,1.10506e+07,4.33918e+09,1.38629e+10,0,0,6.83315e+06,2.14693e+10,
62.707,3.83622,27.8444,5.04587,0.038625,0.528094,1.38373e+08,333056,251545,275480,2.70799e+09,1.11341e+07,4.40779e+09,1.39042e+10,0,0,6.83315e+06,2.14693e+10,
57.6879,3.60034,33.0808,5.06237,0.0427812,0.525781,1.35955e+08,254720,232052,279079,2.70142e+09,1.12175e+07,4.47462e+09,1.38438e+10,0,0,6.83315e+06,2.14693e+10,
59.3781,3.99931,31.4605,4.6245,0.0389687,0.4985,1.21381e+08,523776,264013,312304,2.70904e+09,1.13144e+07,4.53388e+09,1.37769e+10,0,0,6.83315e+06,2.14693e+10,
59.9482,3.75984,32.261,3.51713,0.0389063,0.474875,1.06716e+08,339712,250548,340526,2.61806e+09,1.13903e+07,4.58539e+09,1.38162e+10,0,0,6.83315e+06,2.14693e+10,
64.2591,3.94453,28.6621,2.66131,0.0464063,0.426781,1.04834e+08,287488,214787,346059,2.66442e+09,1.14676e+07,4.63746e+09,1.37177e+10,0,0,6.83315e+06,2.14693e+10,
64.0833,3.64691,29.2499,2.58462,0.0310625,0.404375,1.0023e+08,421888,195943,304524,2.71076e+09,1.15299e+07,4.68634e+09,1.36225e+10,0,0,6.83315e+06,2.14693e+10,
61.8515,3.47812,30.2641,3.94903,0.0272187,0.430063,1.21172e+08,242176,169887,287020,2.79575e+09,1.16033e+07,4.7466e+09,1.34771e+10,0,0,6.83315e+06,2.14693e+10,
57.7868,3.51547,33.5158,4.71037,0.0465312,0.425156,1.2797e+08,677376,215714,278122,2.80098e+09,1.1684e+07,4.80964e+09,1.34088e+10,0,0,6.83315e+06,2.14693e+10,
