"total cpu usage",,,,,,"dsk/total",,"net/total",,"memory usage",,,,"paging",,"swap",
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","used","buff","cach","free","in","out","used","free"
89.9878,1.94609,7.53572,0.4135,0.0117188,0.10525,1.5712e+07,779008,138405,154594,4.84757e+09,1.52617e+07,1.19213e+09,1.49761e+10,0,0,6.83315e+06,2.14693e+10,
88.9591,1.96056,8.33028,0.581031,0.0226562,0.146594,1.87297e+07,653056,113703,260747,4.65131e+09,1.53532e+07,1.19997e+09,1.51644e+10,0,0,6.83315e+06,2.14693e+10,
88.6003,2.76487,8.17369,0.298406,0.0116875,0.151219,1.6524e+07,535808,161733,365202,4.34268e+09,1.54552e+07,1.20733e+09,1.54656e+10,0,0,6.83315e+06,2.14693e+10,
89.607,2.80744,7.05513,0.343813,0.0273125,0.15925,1.536e+07,579840,219110,225480,4.19429e+09,1.55506e+07,1.21399e+09,1.56072e+10,0,0,6.83315e+06,2.14693e+10,
90.0211,3.10434,6.51947,0.206906,0.0078125,0.140406,1.33604e+07,705536,197174,226303,3.85515e+09,1.56305e+07,1.21963e+09,1.59407e+10,0,0,6.83315e+06,2.14693e+10,
91.7982,2.98656,4.79859,0.226156,0.0271875,0.1635,1.69751e+07,866816,176380,219938,3.81923e+09,1.5734e+07,1.2271e+09,1.5969e+10,0,0,6.83315e+06,2.14693e+10,
90.1717,3.46228,5.96641,0.213281,0.01925,0.167063,1.94245e+07,720640,175699,207771,3.62295e+09,1.58083e+07,1.23581e+09,1.61565e+10,0,0,6.83315e+06,2.14693e+10,
91.8701,3.60837,4.22669,0.109125,0.0233437,0.162562,2.01393e+07,579328,214921,174636,3.59062e+09,1.58712e+07,1.24491e+09,1.61797e+10,0,0,6.83315e+06,2.14693e+10,
91.6936,3.49563,4.52816,0.0930625,0.0195312,0.170031,2.33766e+07,662272,191978,168594,3.5814e+09,1.59374e+07,1.25556e+09,1.61782e+10,0,0,6.83315e+06,2.14693e+10,
90.424,3.78819,5.42188,0.171344,0.015625,0.179031,2.92516e+07,681216,183085,203176,3.50424e+09,1.60187e+07,1.26945e+09,1.62414e+10,0,0,6.83315e+06,2.14693e+10,
90.4924,3.39934,5.801,0.0933125,0.0233437,0.190656,3.2021e+07,594432,225613,187081,3.57541e+09,1.61085e+07,1.2842e+09,1.61554e+10,0,0,6.83315e+06,2.14693e+10,
89.7914,3.60347,6.30087,0.08575,0.015625,0.202781,3.0709e+07,732160,183293,164253,3.60775e+09,1.61844e+07,1.29882e+09,1.61083e+10,0,0,6.83315e+06,2.14693e+10,
91.8689,3.12569,4.76894,0.0543438,0.0153125,0.166969,3.02587e+07,395264,187553,160812,3.68909e+09,1.62582e+07,1.31285e+09,1.60129e+10,0,0,6.83315e+06,2.14693e+10,
91.7821,2.96266,5.02984,0.0545937,0.0155625,0.155438,3.02362e+07,421120,157093,159447,3.87326e+09,1.63261e+07,1.327e+09,1.58145e+10,0,0,6.83315e+06,2.14693e+10,
92.9437,2.64325,4.15653,0.0776875,0.0078125,0.171063,3.09082e+07,294656,129830,137667,4.05729e+09,1.63831e+07,1.34117e+09,1.56162e+10,0,0,6.83315e+06,2.14693e+10,
91.4834,2.41578,5.82919,0.0974062,0.0117188,0.162438,3.05236e+07,495872,133820,105536,4.13486e+09,1.64364e+07,1.35552e+09,1.55243e+10,0,0,6.83315e+06,2.14693e+10,
89.4921,2.42425,7.82375,0.116531,0.0117188,0.131875,2.61801e+07,497920,181328,203611,4.28989e+09,1.65221e+07,1.36787e+09,1.53568e+10,0,0,6.83315e+06,2.14693e+10,
90.697,2.63969,6.37944,0.136719,0.015625,0.131688,3.17496e+07,247808,119027,123357,4.44942e+09,1.66167e+07,1.38256e+09,1.51825e+10,0,0,6.83315e+06,2.14693e+10,
91.2003,2.33094,6.12091,0.162938,0.0117188,0.173469,3.23011e+07,414720,169835,122701,4.58187e+09,1.67046e+07,1.39779e+09,1.50347e+10,0,0,6.83315e+06,2.14693e+10,
92.2791,1.97463,5.49119,0.0855937,0.0078125,0.161812,2.95124e+07,369920,120831,144851,4.68656e+09,1.67796e+07,1.41139e+09,1.49163e+10,0,0,6.83315e+06,2.14693e+10,
90.2603,2.22609,7.19056,0.136563,0.0312187,0.155406,2.75533e+07,551424,174624,170636,4.70672e+09,1.68372e+07,1.42429e+09,1.48832e+10,0,0,6.83315e+06,2.14693e+10,
