"total cpu usage",,,,,,"dsk/total",,"net/total",,"memory usage",,,,"paging",
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","used","buff","cach","free","in","out"
0.4565,0.0468438,99.3288,0.144437,0.015625,0.0078125,2.51776e+06,102656,49795.7,7192.44,1.02247e+09,1.21239e+07,8.58826e+09,1.14082e+10,0,0,
0.05075,0.0429688,99.8128,0.0897813,0.00390625,0,1.9776e+06,68096,13846.1,6183.75,1.02217e+09,1.21308e+07,8.58818e+09,1.14086e+10,0,0,
3.3375,1.867,94.6668,0.0741875,0.0117188,0.0429688,1.85907e+06,32512,28112.8,56169.9,1.03271e+09,1.21546e+07,8.58827e+09,1.1398e+10,0,0,
13.2889,15.311,71.166,0.117063,0.0078125,0.109344,1.85216e+06,259584,249553,193744,1.08536e+09,1.21839e+07,8.58831e+09,1.13452e+10,0,0,
42.9391,5.27363,51.5924,0.0545625,0.0155312,0.12475,2.51366e+06,101120,118034,131954,1.23273e+09,1.21883e+07,8.58866e+09,1.11975e+10,0,0,
51.0576,1.49628,47.2991,0.12875,0.003125,0.0152812,2.52083e+06,191744,29116.5,30870.3,1.33364e+09,1.21948e+07,8.58879e+09,1.10965e+10,0,0,
48.665,2.22928,49.0433,0.0273438,0,0.0350937,2.18931e+06,20992,5127.75,5559.31,1.46926e+09,1.22012e+07,8.58891e+09,1.09607e+10,0,0,
32.359,1.40594,66.1616,0.0384687,0.00384375,0.0311562,1.91462e+06,949760,11990.5,12132.3,1.55152e+09,1.22092e+07,8.58885e+09,1.08785e+10,0,0,
45.6661,1.21444,53.0049,0.0891562,0.00271875,0.0226875,2.19341e+06,167680,12607.8,13464.8,1.6029e+09,1.22172e+07,8.58893e+09,1.0827e+10,0,0,
47.9558,1.41206,50.5825,0.0272187,0.00353125,0.0189062,2.44378e+06,74752,9975.12,10328.6,1.66423e+09,1.223e+07,8.58916e+09,1.07655e+10,0,0,
41.752,2.52841,55.6606,0.0234375,0.00390625,0.0317812,1.59002e+06,128000,15187.2,15812.2,1.65163e+09,1.22431e+07,8.58902e+09,1.07782e+10,0,0,
25.0284,2.92747,71.8646,0.109344,0.0155937,0.054625,1.58925e+06,82176,45206.7,57868,1.28908e+09,1.22591e+07,8.58864e+09,1.11411e+10,0,0,
4.55781,0.749406,94.5444,0.121063,0.00390625,0.0234375,2.51469e+06,190720,62096.8,76215,1.05765e+09,1.22683e+07,8.58869e+09,1.13725e+10,0,0,
1.34534,0.187156,98.3113,0.140594,0.00390625,0.0117188,2.5175e+06,53248,24994,21560.3,1.02748e+09,1.22717e+07,8.58882e+09,1.14025e+10,0,0,
0.979313,0.0429375,98.8529,0.109344,0.00390625,0.0117188,2.16243e+06,33024,1634.47,1475.22,1.02899e+09,1.22776e+07,8.58887e+09,1.14009e+10,0,0,
0.741375,0.082,99.0909,0.0780625,0.0078125,0,1.68346e+06,263680,1068.28,2136.28,1.02954e+09,1.22843e+07,8.58864e+09,1.14006e+10,0,0,
0.7695,0.0820312,99.0082,0.128688,0,0.0117188,2.65088e+06,126208,3087.91,2703.31,1.0242e+09,1.229e+07,8.5892e+09,1.14054e+10,0,0,
0.07025,0.0507812,99.7661,0.109094,0,0.00390625,2.12378e+06,80896,69741.5,71017.8,1.02403e+09,1.23e+07,8.589e+09,1.14058e+10,0,0,
